customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-04005,Female,0,No,No,71,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),83.53,6039.53,No
CUST-04006,Female,0,No,No,47,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Mailed check,40.98,2007.56,No
CUST-04007,Female,1,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),45.02,3066.69,No
CUST-04008,Female,1,Yes,No,31,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),27.93,840.54,No
CUST-04009,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),59.44,496.66,No
CUST-04010,Female,0,No,No,61,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,55.86,3496.17,No
CUST-04011,Male,0,Yes,No,44,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),32.58,1464.56,No
CUST-04012,Female,1,Yes,Yes,50,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),101.46,5206.17,No
CUST-04013,Male,0,No,No,35,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),103.26,3671.62,No
CUST-04014,Male,0,No,Yes,61,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),28.9,1678.65,No
CUST-04015,Female,0,Yes,Yes,55,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),44.64,2394.71,No
CUST-04016,Female,1,No,No,66,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,91.61,6322.32,No
CUST-04017,Male,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),105.0,1438.92,No
CUST-04018,Male,1,Yes,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.17,103.41,Yes
CUST-04019,Female,0,No,Yes,17,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),108.24,1826.18,No
CUST-04020,Female,0,Yes,No,69,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,24.16,1734.98,No
CUST-04021,Male,0,Yes,Yes,24,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),81.38,1964.38,No
CUST-04022,Female,0,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.21,1003.35,No
CUST-04023,Female,0,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,110.83,5936.93,No
CUST-04024,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),53.37,3621.6,No
CUST-04025,Male,1,No,No,23,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),82.88,1955.15,No
CUST-04026,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,36.46,418.6,No
CUST-04027,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,50.13,563.66,No
CUST-04028,Female,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),92.73,2704.09,No
CUST-04029,Female,1,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,115.3,7377.37,No
CUST-04030,Male,0,Yes,No,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,117.21,6029.35,Yes
CUST-04031,Male,1,No,No,48,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,98.97,4770.29,No
CUST-04032,Male,1,No,No,66,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),102.72,6856.92,No
CUST-04033,Female,0,Yes,Yes,48,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.94,5282.25,No
CUST-04034,Male,0,No,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,22.03,1330.83,No
CUST-04035,Male,0,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,35.02,2458.83,No
CUST-04036,Female,0,Yes,Yes,57,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,23.27,1277.17,No
CUST-04037,Female,1,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,68.12,202.05,No
CUST-04038,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),113.85,3496.85,No
CUST-04039,Male,0,No,Yes,8,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),76.24,633.58,No
CUST-04040,Female,0,No,Yes,30,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,73.54,2196.66,No
CUST-04041,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),100.67,1455.39,No
CUST-04042,Male,1,No,No,55,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),110.89,5947.75,No
CUST-04043,Female,0,Yes,Yes,38,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,87.86,3413.68,No
CUST-04044,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),107.54,1659.25,Yes
CUST-04045,Male,0,No,No,30,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),35.52,1016.72,No
CUST-04046,Female,0,Yes,Yes,46,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),68.34,3005.28,No
CUST-04047,Female,0,No,Yes,64,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,54.46,3630.85,No
CUST-04048,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,51.25,1309.98,Yes
CUST-04049,Female,0,No,Yes,67,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),39.43,2560.79,No
CUST-04050,Female,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),107.4,3720.66,No
CUST-04051,Female,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),63.04,1949.54,No
CUST-04052,Male,0,No,No,40,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,71.03,2918.21,No
CUST-04053,Male,0,No,No,46,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,45.63,2103.41,No
CUST-04054,Female,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,114.29,4570.09,Yes
CUST-04055,Male,0,No,No,18,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),79.12,1421.87,No
CUST-04056,Female,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,18.07,638.27,Yes
CUST-04057,Male,0,Yes,No,50,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,44.79,2280.45,No
CUST-04058,Male,0,Yes,No,61,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),117.93,7210.64,No
CUST-04059,Male,1,No,No,40,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,115.48,4834.15,No
CUST-04060,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),72.46,219.51,No
CUST-04061,Male,0,No,No,7,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,74.41,527.77,Yes
CUST-04062,Female,0,No,No,31,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),108.16,3359.74,No
CUST-04063,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),88.86,5666.74,Yes
CUST-04064,Male,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),111.22,7211.04,No
CUST-04065,Male,0,Yes,No,3,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),65.91,194.43,No
CUST-04066,Male,0,Yes,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),115.59,4133.58,No
CUST-04067,Male,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),71.95,1050.85,No
CUST-04068,Female,0,No,No,21,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),82.48,1709.16,No
CUST-04069,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),26.26,1641.74,No
CUST-04070,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.16,2244.96,Yes
CUST-04071,Male,0,Yes,Yes,4,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,94.78,385.51,Yes
CUST-04072,Male,0,Yes,No,13,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),61.93,821.22,No
CUST-04073,Male,1,No,No,51,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),68.24,3417.01,Yes
CUST-04074,Female,0,Yes,Yes,48,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),57.33,2859.87,No
CUST-04075,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,114.9,4270.46,No
CUST-04076,Female,1,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,65.66,4262.15,No
CUST-04077,Male,0,No,Yes,58,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),30.62,1699.62,Yes
CUST-04078,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),20.89,42.5,No
CUST-04079,Male,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),95.25,2327.35,No
CUST-04080,Male,1,Yes,Yes,11,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,72.77,776.39,No
CUST-04081,Female,1,No,No,1,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,18.28,18.24,No
CUST-04082,Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Mailed check,56.25,2732.14,No
CUST-04083,Male,0,Yes,Yes,48,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,109.4,5313.82,Yes
CUST-04084,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,112.78,1134.28,No
CUST-04085,Female,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.36,735.28,No
CUST-04086,Male,0,No,No,35,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,30.34,1100.15,Yes
CUST-04087,Male,0,No,Yes,19,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,18.49,342.14,No
CUST-04088,Female,0,No,Yes,53,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,104.87,5701.91,No
CUST-04089,Female,0,No,No,34,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.09,858.97,Yes
CUST-04090,Female,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.79,881.71,Yes
CUST-04091,Male,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,40.76,233.54,No
CUST-04092,Male,0,Yes,No,13,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Electronic check,109.72,1469.1,No
CUST-04093,Male,1,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,86.82,5581.48,No
CUST-04094,Female,0,No,No,7,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,79.69,561.81,Yes
CUST-04095,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),96.47,4270.07,No
CUST-04096,Male,0,No,No,45,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,87.33,4098.97,No
CUST-04097,Female,0,No,No,65,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,92.59,6146.75,No
CUST-04098,Female,1,No,No,19,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,25.37,502.65,No
CUST-04099,Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),76.98,3473.07,Yes
CUST-04100,Female,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,93.32,4328.66,Yes
CUST-04101,Female,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,74.57,2192.27,No
CUST-04102,Male,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.18,1126.22,No
CUST-04103,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),39.11,2503.07,No
CUST-04104,Male,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,114.29,2553.7,No
CUST-04105,Male,0,No,Yes,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),88.47,4730.56,Yes
CUST-04106,Female,0,No,No,63,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),86.85,5495.3,No
CUST-04107,Female,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),84.03,1814.51,No
CUST-04108,Female,1,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.78,2221.33,No
CUST-04109,Male,0,Yes,Yes,33,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),18.41,617.22,No
CUST-04110,Female,1,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),62.07,2689.38,No
CUST-04111,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),62.43,458.59,Yes
CUST-04112,Female,0,No,Yes,2,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,99.18,204.49,Yes
CUST-04113,Female,0,No,No,17,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,36.16,608.59,Yes
CUST-04114,Female,0,No,Yes,65,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),45.51,3005.5,No
CUST-04115,Male,0,No,No,58,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,25.82,1529.09,No
CUST-04116,Male,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,57.99,1682.95,Yes
CUST-04117,Male,0,No,Yes,26,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),43.6,1176.47,No
CUST-04118,Female,0,Yes,No,35,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,44.29,1600.69,No
CUST-04119,Female,0,No,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),43.41,2804.75,No
CUST-04120,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),41.15,2840.63,No
CUST-04121,Male,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),49.98,1348.54,No
CUST-04122,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),71.67,1734.51,No
CUST-04123,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,61.77,3614.62,No
CUST-04124,Female,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),24.34,787.76,Yes
CUST-04125,Male,0,No,No,54,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,60.59,3386.86,Yes
CUST-04126,Female,0,Yes,No,67,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),102.63,6594.82,No
CUST-04127,Male,0,No,Yes,51,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,28.07,1457.05,No
CUST-04128,Female,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,112.44,6355.6,No
CUST-04129,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),48.86,1581.05,No
CUST-04130,Male,0,No,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.45,1123.73,No
CUST-04131,Male,0,No,No,21,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),43.32,904.26,No
CUST-04132,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.97,1331.21,No
CUST-04133,Female,0,No,No,37,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),74.64,2713.0,No
CUST-04134,Male,0,No,No,64,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.63,3239.96,No
CUST-04135,Male,0,No,No,19,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),98.69,1824.19,Yes
CUST-04136,Female,1,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,91.26,4829.47,No
CUST-04137,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),64.86,4783.54,No
CUST-04138,Male,0,Yes,No,63,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.06,4445.74,Yes
CUST-04139,Female,0,Yes,No,62,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),78.88,5030.25,No
CUST-04140,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),45.07,846.39,No
CUST-04141,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),31.94,64.14,No
CUST-04142,Female,0,Yes,No,6,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),55.65,324.91,No
CUST-04143,Male,1,Yes,No,29,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,27.49,803.5,No
CUST-04144,Female,0,No,No,41,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),49.49,2075.9,No
CUST-04145,Female,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,73.26,3624.75,Yes
CUST-04146,Male,1,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),72.01,354.41,No
CUST-04147,Male,1,No,Yes,41,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,30.06,1240.76,No
CUST-04148,Female,0,No,Yes,62,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,18.83,1157.74,No
CUST-04149,Female,1,No,Yes,30,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,26.89,790.01,No
CUST-04150,Female,0,No,No,62,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),21.62,1333.96,No
CUST-04151,Female,1,No,No,27,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),58.05,1534.57,No
CUST-04152,Male,0,No,No,50,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,56.98,2792.55,No
CUST-04153,Male,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,42.16,2216.57,No
CUST-04154,Male,0,Yes,No,49,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),39.54,1933.02,No
CUST-04155,Female,0,No,No,62,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),57.64,3636.96,No
CUST-04156,Female,0,No,No,60,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),26.66,1653.58,No
CUST-04157,Female,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),39.43,2223.54,No
CUST-04158,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,58.57,282.64,No
CUST-04159,Male,0,No,Yes,9,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,27.48,250.44,No
CUST-04160,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),102.08,3499.32,No
CUST-04161,Female,0,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),85.6,3194.68,No
CUST-04162,Male,0,No,No,20,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,56.31,1170.79,No
CUST-04163,Female,0,Yes,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.04,2135.74,Yes
CUST-04164,Female,1,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,37.42,2531.07,No
CUST-04165,Male,0,Yes,No,30,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),30.01,873.22,No
CUST-04166,Female,0,Yes,No,69,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),34.01,2294.27,Yes
CUST-04167,Female,0,Yes,No,70,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,60.25,4260.84,No
CUST-04168,Male,0,No,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),42.57,123.1,No
CUST-04169,Female,0,No,No,49,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),106.46,5051.68,No
CUST-04170,Female,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,114.09,4988.93,Yes
CUST-04171,Male,0,No,Yes,24,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),87.14,2186.79,Yes
CUST-04172,Female,0,No,No,44,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),98.88,4135.46,No
CUST-04173,Male,0,Yes,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),43.51,45.09,Yes
CUST-04174,Female,0,No,No,54,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,84.5,4762.87,No
CUST-04175,Male,1,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,23.8,1240.79,Yes
CUST-04176,Male,0,No,No,36,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,114.02,4083.75,No
CUST-04177,Male,0,No,No,38,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),85.02,3366.06,Yes
